service, best case response time, worst case response time, average response time, std dev response time, availability
Currency Service: Empty Request,0.801780912,0.805626184,0.8028390486999999,0.0010520971698028579,1
Cart Service: Add Item Request,0.803077138,1.325529862,0.8565109655999998,0.15634107527048885,1
Cart Service: Get Cart Request,0.801783547,0.803997728,0.8028732194,0.0005443172804044078,1
Cart Service: Empty Cart Request,0.801295015,0.802888661,0.8022515557999998,0.00043957842313512154,1
Ad Service: Ad Request,0.810225548,0.844540852,0.8182550196000001,0.00968868819138232,1
Payment Service: Charge Request,0.80454493,0.812709265,0.8076622235,0.0021339536144650696,1
Email Service: Send Order Confirmation Request,0.953514521,1.260975908,1.0858848549,0.10154651629808957,1
Product Catalogue Service: Empty Request,0.801238879,0.802447272,0.8014862350999999,0.0003255029708480213,1
Prouduct Catalogue Service: Get Product Request,0.801146198,0.801521549,0.8013161026000002,0.00011510365480313511,1
Product Catalogue Service: Search Product Request,0.801261365,0.80265787,0.8016074048,0.0003703347670364742,1
Recommendation List Service: Recommendation Request,1.605699994,1.609077188,1.6067746549,0.001030393075258874,1
Checkout Service: Place Order Request,8.172559673,9.5350591,8.5834978169,0.39987280434834044,1
Shipping Service: Get Quote Request,0.801538984,0.802858904,0.8020623740000001,0.00031723840294832994,1
Shipping Service: Ship Order Request,0.801524647,0.803257449,0.8019261854999999,0.0005186249203792991,1
Currency Service: Currency Conversion Request,0.803129448,0.815829704,0.8050422583,0.0036305284124448062,1
Currency Service: Empty Request,0.802326745,0.807078429,0.8036668767,0.0012997634795398852,1
Cart Service: Add Item Request,0.802721727,1.519327394,0.9328014694,0.2266875545677434,1
Cart Service: Get Cart Request,0.801757399,0.80640602,0.8029663447000001,0.0012952419042325533,1
Cart Service: Empty Cart Request,0.801608822,0.804086099,0.802501689,0.000724081020157565,1
Ad Service: Ad Request,0.80899843,0.901310347,0.8202277442000001,0.027115647780931163,1
Payment Service: Charge Request,0.803263414,0.805491729,0.8038709016000001,0.0007299871314466056,1
Email Service: Send Order Confirmation Request,0.959404783,1.3452519459999999,1.1618371008000001,0.11881469532728414,1
Product Catalogue Service: Empty Request,0.801200536,0.801889853,0.801407867,0.00020871852092807836,1
Prouduct Catalogue Service: Get Product Request,0.800983082,0.802884049,0.8012521008,0.0005491980575387613,1
Product Catalogue Service: Search Product Request,0.801058594,0.801302367,0.8011826863,8.642605074287259e-05,1
Recommendation List Service: Recommendation Request,1.604973718,1.610566415,1.6065351246,0.0014506645963576544,1
Checkout Service: Place Order Request,4.039963961,8.647542285,7.9966851168,1.3273858140876424,0.9
Shipping Service: Get Quote Request,0.80146003,0.802497874,0.8020397456999999,0.0002746677892466003,1
Shipping Service: Ship Order Request,0.801342718,0.804159757,0.8022470826000001,0.0008260249797127431,1
Currency Service: Currency Conversion Request,0.802453799,0.809170796,0.8040045304,0.0018069757851934213,1
Currency Service: Empty Request,0.802360445,0.80766742,0.8040187816,0.0014886262607028756,1
Cart Service: Add Item Request,0.802654126,0.808736568,0.8041271635000001,0.001622201272792592,1
Cart Service: Get Cart Request,0.80168636,0.890622894,0.8118020209999999,0.026291702561539808,1
Cart Service: Empty Cart Request,0.801848036,0.812900895,0.8038200590000001,0.0030670475857444554,1
Ad Service: Ad Request,0.809903133,0.843038296,0.8165824765,0.00969220154971406,1
Payment Service: Charge Request,0.802843682,0.827873896,0.8068190262,0.007150719019916522,1
Email Service: Send Order Confirmation Request,0.970578625,1.412660057,1.1863496880999997,0.14274746797527865,1
Product Catalogue Service: Empty Request,0.801237216,0.802230947,0.8014498492,0.00027371016506107113,1
Prouduct Catalogue Service: Get Product Request,0.800949772,0.801860938,0.8012125095,0.0002740854421114974,1
Product Catalogue Service: Search Product Request,0.801014462,0.801365627,0.8011933914,0.00011016280885144645,1
Recommendation List Service: Recommendation Request,1.606177459,2.035407896,1.65014915,0.12842613194634456,1
Checkout Service: Place Order Request,8.113661328,8.599587749,8.349126722799998,0.19246323909819313,1
Shipping Service: Get Quote Request,0.801838194,0.803088537,0.8022470941,0.00031843606004706824,1
Shipping Service: Ship Order Request,0.80174351,0.803375177,0.8022221485,0.0005131787780090596,1
Currency Service: Currency Conversion Request,0.802132586,0.803684535,0.8029360705,0.0005014832822382473,1
Currency Service: Empty Request,0.801171835,0.804762191,0.8026563141,0.0009489877745503868,1
Cart Service: Add Item Request,0.803154121,0.807184602,0.8045449806999999,0.001099929962002114,1
Cart Service: Get Cart Request,0.801107659,0.80338708,0.8022909267999999,0.0007220494847219087,1
Cart Service: Empty Cart Request,0.801545385,1.175389362,0.8400457041999999,0.11178537270330483,1
Ad Service: Ad Request,0.804628131,0.836327055,0.8122747683,0.0087715557103936,1
Payment Service: Charge Request,0.804441849,0.813039834,0.8063454583999998,0.0024363901532895426,1
Email Service: Send Order Confirmation Request,0.925696567,1.4879491040000001,1.2019263173999999,0.2065835995949802,1
Product Catalogue Service: Empty Request,0.801421926,0.802532907,0.8017421585,0.0003424211832090163,1
Prouduct Catalogue Service: Get Product Request,0.801259889,0.803351205,0.8018580793,0.000762889097506964,1
Product Catalogue Service: Search Product Request,0.801179758,0.804213315,0.8017904962,0.0008551332908460433,1
Recommendation List Service: Recommendation Request,1.605640317,3.517573945,1.8826997526,0.575078162767856,1
Checkout Service: Place Order Request,8.092538911,8.551113202,8.3393315027,0.15055400127963703,1
Shipping Service: Get Quote Request,0.801788278,0.802424308,0.8020317512999998,0.00021406383092294537,1
Shipping Service: Ship Order Request,0.801429143,0.802074165,0.8016688846000001,0.0002130241756891378,1
Currency Service: Currency Conversion Request,0.802124181,0.804878235,0.8035141689000002,0.0008561270947576961,1
Currency Service: Empty Request,0.801455762,0.810053179,0.8038893787999999,0.002568231970609994,1
Cart Service: Add Item Request,0.802822742,0.806753015,0.8041273558,0.0010964629544635554,1
Cart Service: Get Cart Request,0.802091407,1.254234805,0.8688154915,0.14283605971474578,1
Cart Service: Empty Cart Request,0.801537933,0.994067943,0.8222076338000001,0.05730253797926885,1
Ad Service: Ad Request,0.804491964,0.832222557,0.8131914484999999,0.009028080452275466,1
Payment Service: Charge Request,0.802448228,0.807129905,0.8038502898000001,0.0012604455765064897,1
Email Service: Send Order Confirmation Request,0.919415686,1.691807139,1.2266947681999998,0.18376087982874975,1
Product Catalogue Service: Empty Request,0.801188961,0.803310759,0.8016442805,0.0005781444501671295,1
Prouduct Catalogue Service: Get Product Request,0.800782977,0.803339416,0.8014597848000001,0.0006984231577815594,1
Product Catalogue Service: Search Product Request,0.801040165,0.802749694,0.8014370688,0.0005538209425015896,1
Recommendation List Service: Recommendation Request,1.605646298,4.315941805,1.8779485043999997,0.8126652370152622,1
Checkout Service: Place Order Request,8.162756569999999,8.603422313,8.4278840814,0.138666295149322,1
Shipping Service: Get Quote Request,0.801885595,0.802792458,0.8022042987999999,0.0003053038556431191,1
Shipping Service: Ship Order Request,0.801501127,0.802373104,0.8018414237,0.00027077510455063937,1
Currency Service: Currency Conversion Request,0.801529171,0.815920081,0.8051908194999999,0.0038848272722129536,1
Currency Service: Empty Request,0.802213446,0.807793661,0.8040740155,0.001688869787671188,1
Cart Service: Add Item Request,0.802927016,1.056014945,0.8293927464999999,0.0755537613399176,1
Cart Service: Get Cart Request,0.801473159,0.803776778,0.8027355002000001,0.0006518719838652047,1
Cart Service: Empty Cart Request,0.801447363,0.887382082,0.8108906855999999,0.025503548496541996,1
Ad Service: Ad Request,0.805004273,1.402120947,0.8719526787999999,0.17691568912444056,1
Payment Service: Charge Request,0.803770997,0.80747029,0.8051617411999998,0.001211429088676989,1
Email Service: Send Order Confirmation Request,0.943052776,1.337061259,1.2025138331,0.12249632878830724,1
Product Catalogue Service: Empty Request,0.80099866,0.802614084,0.8014917392,0.00042217186864755004,1
Prouduct Catalogue Service: Get Product Request,0.800916282,0.801318775,0.8010747690000001,0.00012415393454498673,1
Product Catalogue Service: Search Product Request,0.801004708,0.802875294,0.8012869247,0.0005328855511124446,1
Recommendation List Service: Recommendation Request,1.604579888,1.635109294,1.6090829103000002,0.008740711177197413,1
Checkout Service: Place Order Request,8.240756598,8.830682415,8.456396163500001,0.19467079240762006,1
Shipping Service: Get Quote Request,0.801939046,0.802880196,0.8022296554999999,0.0002867214998312085,1
Shipping Service: Ship Order Request,0.801456364,0.805502957,0.8022990519000001,0.0011486963979367591,1
Currency Service: Currency Conversion Request,0.801725852,0.805703312,0.8033191612999999,0.0010715829139432958,1
Currency Service: Empty Request,0.800880091,0.807532478,0.8029696544,0.0017785817717811748,1
Cart Service: Add Item Request,0.803162571,0.808099532,0.804367369,0.0013772712735719617,1
Cart Service: Get Cart Request,0.801547308,0.806491802,0.8028620258,0.0013020901173011828,1
Cart Service: Empty Cart Request,0.802024763,1.261487918,0.8485796346999999,0.13763697557372648,1
Ad Service: Ad Request,0.805109728,0.823661712,0.8099266652000001,0.00513407536134261,1
Payment Service: Charge Request,0.803432601,0.813872536,0.8059797800999998,0.00277615604522711,1
Email Service: Send Order Confirmation Request,0.866983229,1.540082527,1.1491644458999999,0.19728712208424343,1
Product Catalogue Service: Empty Request,0.801593414,0.809964948,0.8031721386999999,0.002371696198329966,1
Prouduct Catalogue Service: Get Product Request,0.801183801,0.802464959,0.8015569161999998,0.0003717573757048685,1
Product Catalogue Service: Search Product Request,0.80144115,0.805119278,0.8022067400000001,0.0011339192512356594,1
Recommendation List Service: Recommendation Request,1.605847105,1.610298844,1.6072202251,0.00136303132984927,1
Checkout Service: Place Order Request,8.187681383,8.592263611,8.3828686037,0.14971212348897497,1
Shipping Service: Get Quote Request,0.801853847,0.803559249,0.8022799659000001,0.0004805384713030677,1
Shipping Service: Ship Order Request,0.801509336,0.803368085,0.8020280470000001,0.0006038908143762464,1
Currency Service: Currency Conversion Request,0.801857624,0.806535318,0.8032497063999999,0.0012667808498745311,1
Currency Service: Empty Request,0.802146628,0.805707546,0.8031361497999999,0.0011253430007387862,1
Cart Service: Add Item Request,0.802885534,0.977995483,0.8213494057999998,0.05221858163832736,1
Cart Service: Get Cart Request,0.802456838,0.804897563,0.8032713648000002,0.0007461089166223373,1
Cart Service: Empty Cart Request,0.801822965,0.803871381,0.8029111596000001,0.0006698913236517089,1
Ad Service: Ad Request,0.805298902,0.82671423,0.8109760766,0.006108988848081094,1
Payment Service: Charge Request,0.802382872,0.808399033,0.8044609556,0.0014718864232025044,1
Email Service: Send Order Confirmation Request,0.925938098,1.345405523,1.143436735,0.11578566001924423,1
Product Catalogue Service: Empty Request,0.800974136,0.802469622,0.8015478060000001,0.0003831727884568622,1
Prouduct Catalogue Service: Get Product Request,0.800877532,0.801155654,0.8010309935000001,8.99081605453557e-05,1
Product Catalogue Service: Search Product Request,0.800948456,0.801478222,0.8011623958999999,0.0001348620418215928,1
Recommendation List Service: Recommendation Request,1.605754375,5.922535835,2.0767640728999996,1.287020702772054,1
Checkout Service: Place Order Request,8.113468541,8.62162865,8.340871620700002,0.18532640047868942,1
Shipping Service: Get Quote Request,0.801716072,0.803080509,0.8022098153999998,0.00035592132641197144,1
Shipping Service: Ship Order Request,0.80164334,0.802885289,0.8020913693,0.00035488313280149757,1
Currency Service: Currency Conversion Request,0.802912628,0.805466183,0.8039252103999999,0.0008520234912702875,1
Currency Service: Empty Request,0.80240838,0.806140383,0.8036995443,0.0010777125620852804,1
Cart Service: Add Item Request,0.802640012,0.808604572,0.8041624294,0.0015738434660542548,1
Cart Service: Get Cart Request,0.801008291,0.805245102,0.8027626263000001,0.00116523872701323,1
Cart Service: Empty Cart Request,0.801863419,0.804236819,0.8026760340999999,0.0007795588585999624,1
Ad Service: Ad Request,0.804798264,0.847258124,0.8122250324000001,0.011993176616733723,1
Payment Service: Charge Request,0.803015058,0.807636179,0.8043591241,0.0013648673220783363,1
Email Service: Send Order Confirmation Request,0.91519711,1.354870311,1.1259179572,0.1498281486208283,1
Product Catalogue Service: Empty Request,0.801168092,0.801870338,0.8014608116999999,0.00026622005195064236,1
Prouduct Catalogue Service: Get Product Request,0.800990852,0.802909326,0.8014255658,0.0006113957282792868,1
Product Catalogue Service: Search Product Request,0.801007432,0.801861658,0.801297898,0.0002608406699834126,1
Recommendation List Service: Recommendation Request,1.605205958,2.388147568,1.7212785664,0.2433166063150526,1
Checkout Service: Place Order Request,8.165287957,8.736902634,8.4113682387,0.1973516809610461,1
Shipping Service: Get Quote Request,0.801983082,0.806979035,0.8026418542,0.0014512305315490621,1
Shipping Service: Ship Order Request,0.801515993,0.802560455,0.8018274903,0.0003250059203734551,1
Currency Service: Currency Conversion Request,0.802268267,0.805245521,0.8030758535999999,0.0008590629041101968,1
Currency Service: Empty Request,0.801645668,0.805660447,0.8029704295,0.001237018514267927,1
Cart Service: Add Item Request,0.802367616,1.028675284,0.826415175,0.0674243531567285,1
Cart Service: Get Cart Request,0.801754125,0.806247211,0.8028789085,0.0012788286015021728,1
Cart Service: Empty Cart Request,0.801656712,0.804202604,0.8027048601000002,0.000844150390073049,1
Ad Service: Ad Request,0.804825608,0.847587479,0.8113649510000001,0.012366258435599502,1
Payment Service: Charge Request,0.803581397,0.830792754,0.8084785459000001,0.007723525458924026,1
Email Service: Send Order Confirmation Request,0.968719932,1.367430402,1.1779057993,0.12492858329767544,1
Product Catalogue Service: Empty Request,0.801547402,0.802476102,0.8018584516,0.0002886853712335238,1
Prouduct Catalogue Service: Get Product Request,0.801067356,0.802467507,0.8014810236999999,0.0003534504116879955,1
Product Catalogue Service: Search Product Request,0.801021342,0.80283754,0.8015731350000002,0.0004524661251565622,1
Recommendation List Service: Recommendation Request,1.605041401,1.610449816,1.6067839951,0.0014676522625380682,1
Checkout Service: Place Order Request,8.129457213,8.69200959,8.4388060075,0.1628872747679105,1
Shipping Service: Get Quote Request,0.801895507,0.802592534,0.8021858890000001,0.00018985574575292266,1
Shipping Service: Ship Order Request,0.801437147,0.802009481,0.8017477310000001,0.00019411841355421587,1
Currency Service: Currency Conversion Request,0.802066656,0.806350026,0.8033854409,0.0013560633501609333,1
Currency Service: Empty Request,0.802392816,0.806593049,0.8033514217000001,0.0013789620614234306,1
Cart Service: Add Item Request,0.80310434,0.804903005,0.8037107954,0.0005346668023360305,1
Cart Service: Get Cart Request,0.80144664,1.22149609,0.8495796617,0.12507020941006491,1
Cart Service: Empty Cart Request,0.801232747,0.80610202,0.8029203944000001,0.001672997122443788,1
Ad Service: Ad Request,0.80442473,0.826674501,0.8104359741,0.0062122601124985,1
Payment Service: Charge Request,0.80248444,0.807541709,0.8034805626999999,0.001434997877682139,1
Email Service: Send Order Confirmation Request,0.836556302,1.230268173,1.0671464209000001,0.11881232708837745,1
Product Catalogue Service: Empty Request,0.801028445,0.803770369,0.8017700327,0.000982888865172559,1
Prouduct Catalogue Service: Get Product Request,0.80089161,0.802033068,0.8010931190000001,0.00032346611619487025,1
Product Catalogue Service: Search Product Request,0.800835943,0.802441469,0.8013013975,0.00040860658514719605,1
Recommendation List Service: Recommendation Request,1.605958497,2.352522448,1.7330671158000002,0.2510948296393372,1
Checkout Service: Place Order Request,8.20019415,8.784962259,8.410678884800001,0.17075360328099232,1
Shipping Service: Get Quote Request,0.80191799,0.803622962,0.8025270532000001,0.000546488815098699,1
Shipping Service: Ship Order Request,0.801326992,0.803342159,0.8020777644000001,0.0005057738452354134,1
Currency Service: Currency Conversion Request,0.802296685,0.804986395,0.803917414,0.0007946094768297326,1
Currency Service: Empty Request,0.801249891,0.822219565,0.8053083833999999,0.006010913271846586,1
Cart Service: Add Item Request,0.803503875,0.808215227,0.8050243655999999,0.001449551182465284,1
Cart Service: Get Cart Request,0.80198793,0.80954889,0.8033058853,0.0021322856920563365,1
Cart Service: Empty Cart Request,0.801911428,0.802842429,0.802508566,0.00025135328032711173,1
Ad Service: Ad Request,0.804660295,0.844598976,0.813470826,0.01147935676451352,1
Payment Service: Charge Request,0.803803103,0.808821545,0.805134771,0.0014880555082403468,1
Email Service: Send Order Confirmation Request,0.959809722,1.335633906,1.1508775284,0.12980358040463522,1
Product Catalogue Service: Empty Request,0.801068671,0.801962394,0.8014439963,0.0002191350876359412,1
Prouduct Catalogue Service: Get Product Request,0.800857346,0.801328168,0.8010513011,0.00012078920254429801,1
Product Catalogue Service: Search Product Request,0.800798693,0.80277968,0.8012736764999999,0.0005352292697249037,1
Recommendation List Service: Recommendation Request,1.605372752,1.6106802120000001,1.6071534606,0.001689586012103027,1
Checkout Service: Place Order Request,8.158104829,8.524862295,8.3334217976,0.10340125075239563,1
Shipping Service: Get Quote Request,0.801711867,0.802398848,0.8020248903999999,0.00021584347799515603,1
Shipping Service: Ship Order Request,0.801620805,0.804720145,0.8024031273000001,0.0009319530138387908,1
Currency Service: Currency Conversion Request,0.802316234,0.807227351,0.8036202931999998,0.001507015118211879,1
Currency Service: Empty Request,0.801294457,0.808773196,0.8032161847999999,0.0022299533971805656,1
Cart Service: Add Item Request,0.802705317,0.80544002,0.8039188727,0.0007279776770530928,1
Cart Service: Get Cart Request,0.801905251,0.805145034,0.8034591518000003,0.0009921053957821116,1
Cart Service: Empty Cart Request,0.801640881,1.234017044,0.845828496,0.12939744675144443,1
Ad Service: Ad Request,0.804841735,0.838125838,0.8154700506999999,0.012680229074341761,1
Payment Service: Charge Request,0.80457829,0.82106853,0.807690289,0.004650011021336062,1
Email Service: Send Order Confirmation Request,0.883309015,1.468023442,1.1424433446999998,0.18005177141077644,1
Product Catalogue Service: Empty Request,0.801247553,0.802600589,0.8017926903999999,0.0003309402193732957,1
Prouduct Catalogue Service: Get Product Request,0.800806928,0.802642653,0.8016041245999999,0.0005573796493976565,1
Product Catalogue Service: Search Product Request,0.80139235,0.805960309,0.8021242012999998,0.0013611325383172097,1
Recommendation List Service: Recommendation Request,1.605295081,1.7458973009999998,1.6232309742999997,0.041121575541269224,1
Checkout Service: Place Order Request,8.170980118,8.642098797,8.344036771399999,0.15537792178897136,1
Shipping Service: Get Quote Request,0.801581738,0.802712518,0.8021852695,0.0003363627250389785,1
Shipping Service: Ship Order Request,0.801444893,0.802008974,0.8016592796000002,0.00021868509079368297,1
Currency Service: Currency Conversion Request,0.801955209,0.805771902,0.8035640158999999,0.001027507083611066,1
Currency Service: Empty Request,0.802725938,0.80651388,0.8035741844000001,0.0010411124966179374,1
Cart Service: Add Item Request,0.803385508,1.348367052,0.9054579817999999,0.20044493962816673,1
Cart Service: Get Cart Request,0.802451085,0.805710437,0.8034741130999998,0.0010843418828510273,1
Cart Service: Empty Cart Request,0.800772643,0.807781238,0.8030622457,0.0018596430681970303,1
Ad Service: Ad Request,0.80497095,0.869712772,0.814619963,0.018500458284214205,1
Payment Service: Charge Request,0.802369602,0.804506766,0.8033829626,0.0007508536855419005,1
Email Service: Send Order Confirmation Request,0.903417622,1.510336591,1.0649505109,0.1795291519587136,1
Product Catalogue Service: Empty Request,0.80116665,0.803919257,0.8017285437999998,0.0007415705242344498,1
Prouduct Catalogue Service: Get Product Request,0.800861631,0.801183803,0.8010374741999999,9.388916261082748e-05,1
Product Catalogue Service: Search Product Request,0.801096699,0.801286407,0.8012045702000001,5.692244554618809e-05,1
Recommendation List Service: Recommendation Request,1.604447878,1.610836752,1.6072106261,0.0017710403883140183,1
Checkout Service: Place Order Request,8.229971291,9.540958364,8.6334856085,0.40827005048396703,1
Shipping Service: Get Quote Request,0.801905088,0.803401368,0.8021895460999999,0.0004149018548265035,1
Shipping Service: Ship Order Request,0.801520201,0.802148321,0.8019054449,0.00019764811391583342,1
Currency Service: Currency Conversion Request,0.803070545,0.805823158,0.8043135199999998,0.0008946305243138147,1
Currency Service: Empty Request,0.802421834,0.809088559,0.8045254547,0.0024050716854552923,1
Cart Service: Add Item Request,0.803476398,0.805958749,0.8043544068999999,0.0008010301190940776,1
Cart Service: Get Cart Request,0.802040684,0.805314341,0.8030584674,0.0008676702486890156,1
Cart Service: Empty Cart Request,0.801351131,0.803885511,0.8025940103,0.000587255129454505,1
Ad Service: Ad Request,0.804299596,0.829491672,0.8102950534000002,0.007302969639076683,1
Payment Service: Charge Request,0.803021072,0.804712177,0.8040924866000001,0.0005672857020578313,1
Email Service: Send Order Confirmation Request,0.840912324,1.396363914,1.0849498394,0.16977717147407279,1
Product Catalogue Service: Empty Request,0.801149716,0.801671287,0.8014531327000001,0.00014961753474514123,1
Prouduct Catalogue Service: Get Product Request,0.800945351,0.801452467,0.8011498014,0.00014853761598678794,1
Product Catalogue Service: Search Product Request,0.801024468,0.801412572,0.8012274627999998,0.00010620225851252145,1
Recommendation List Service: Recommendation Request,5.7991e-05,19.484266329,7.7994061412999995,7.583764806909245,0.4
Checkout Service: Place Order Request,8.215935092,8.554256433,8.3818322037,0.09723673937945915,1
Shipping Service: Get Quote Request,0.80140971,0.80248088,0.8019676049,0.00028248568280831273,1
Shipping Service: Ship Order Request,0.801497904,0.803408521,0.8022375552,0.0005664527904171529,1
Currency Service: Currency Conversion Request,0.801551709,0.80399678,0.8027597575,0.0009644700984116753,1
Currency Service: Empty Request,0.800507067,0.805160422,0.8023558049,0.001152005723315525,1
Cart Service: Add Item Request,0.802948707,0.808233394,0.8049462163000001,0.0016920176930142394,1
Cart Service: Get Cart Request,0.801464322,0.806432179,0.8030705541,0.0013148217451476472,1
Cart Service: Empty Cart Request,0.801806834,0.803790992,0.8026964715,0.0005897997991019244,1
Ad Service: Ad Request,0.804605129,0.829649466,0.8104045582999999,0.006999275643159707,1
Payment Service: Charge Request,0.80348352,0.811575476,0.8062153073000001,0.002064795300772655,1
Email Service: Send Order Confirmation Request,0.933350288,2.104505279,1.2703580182,0.3143375873099869,1
Product Catalogue Service: Empty Request,0.801448959,0.80266078,0.8019543170000001,0.0004655467330992466,1
Prouduct Catalogue Service: Get Product Request,0.801267659,0.802929961,0.8015838319,0.0004869083801617184,1
Product Catalogue Service: Search Product Request,0.801242135,0.806412884,0.8020312332000001,0.0015034884201854547,1
Recommendation List Service: Recommendation Request,3.8111e-05,18.513381355,3.1326856239,5.239603827557391,0.5
Checkout Service: Place Order Request,8.157786889,8.640500566,8.4271917845,0.14907536382812595,1
Shipping Service: Get Quote Request,0.80151249,0.808620814,0.8027889134,0.0020029468585478754,1
Shipping Service: Ship Order Request,0.801405204,0.802384289,0.8017350901999999,0.00030767347791444327,1
Currency Service: Currency Conversion Request,0.801412709,0.814052848,0.8041232762,0.003448898724836551,1
Currency Service: Empty Request,0.801777952,0.806932974,0.8034645978999999,0.001621363072008314,1
Cart Service: Add Item Request,0.803131057,0.808923798,0.8051184669000001,0.0020470562536793508,1
Cart Service: Get Cart Request,0.801634868,0.808461149,0.8029408188,0.0018827973597732623,1
Cart Service: Empty Cart Request,0.801879918,1.23013035,0.845489577,0.12821574190021898,1
Ad Service: Ad Request,0.804907981,0.829903826,0.8110475653,0.006756270244283157,1
Payment Service: Charge Request,0.802549633,0.807916775,0.8043015316,0.0015361799733923892,1
Email Service: Send Order Confirmation Request,0.871056399,1.291950488,1.053117421,0.1388241724741095,1
Product Catalogue Service: Empty Request,0.801238953,0.801954364,0.8014685753,0.0002186153365740965,1
Prouduct Catalogue Service: Get Product Request,0.800927545,0.801503771,0.8011424620999998,0.00018521556567550388,1
Product Catalogue Service: Search Product Request,0.801090089,0.802285619,0.8012975385000001,0.00033485337241222224,1
Recommendation List Service: Recommendation Request,7.5883e-05,19.407329312,9.3153699778,8.116825046696478,0.4
Checkout Service: Place Order Request,8.149290618,8.549394719,8.309174170999999,0.10768209026900163,1
Shipping Service: Get Quote Request,0.801417918,0.8050123,0.8022433909,0.0009634796643650102,1
Shipping Service: Ship Order Request,0.801502676,0.802485547,0.8018545436000002,0.0003341392407174472,1
Currency Service: Currency Conversion Request,0.802057592,0.804587759,0.8032586258000001,0.0007659121839770956,1
Currency Service: Empty Request,0.80219147,0.807134607,0.8044841514,0.001420215191274043,1
Cart Service: Add Item Request,0.803510022,0.80650624,0.8044661088,0.0009241533489077326,1
Cart Service: Get Cart Request,0.801754951,0.807026664,0.8027992389999999,0.0014536261274042902,1
Cart Service: Empty Cart Request,0.80159682,0.80361607,0.8023873711,0.0006876681049089794,1
Ad Service: Ad Request,0.80410161,0.833632373,0.811671267,0.008070925646522554,1
Payment Service: Charge Request,0.80327768,0.808781275,0.8049434866999998,0.0015872524771138943,1
Email Service: Send Order Confirmation Request,0.921742378,1.489223491,1.1530612482999998,0.1686968422195455,1
Product Catalogue Service: Empty Request,0.801184878,0.805062416,0.8018194098,0.0011067996351348845,1
Prouduct Catalogue Service: Get Product Request,0.800836591,0.803083542,0.8014045592000001,0.0006365339219653164,1
Product Catalogue Service: Search Product Request,0.800800341,0.801721068,0.801170512,0.00021453888902620846,1
Recommendation List Service: Recommendation Request,4.7241e-05,9.124999956,3.2542632921,2.6871833632498143,0.6
Checkout Service: Place Order Request,8.165446736,8.589916107,8.380850881399999,0.13048474721392034,1
Shipping Service: Get Quote Request,0.801498826,0.803508912,0.8022397647999998,0.0005481691928741964,1
Shipping Service: Ship Order Request,0.801455668,0.802103994,0.8018702574000001,0.00023230237193415487,1
Currency Service: Currency Conversion Request,0.80216694,0.804212875,0.8030218014999999,0.0005886014521017285,1
Currency Service: Empty Request,0.801243706,0.804556036,0.8026617313,0.0008431099338923735,1
Cart Service: Add Item Request,0.80322461,0.807060453,0.8043884289,0.0011514624985945734,1
Cart Service: Get Cart Request,0.802081794,0.804329399,0.8031533047,0.0006961421097734377,1
Cart Service: Empty Cart Request,0.801882,1.166107762,0.8391452663000001,0.10899067747246907,1
Ad Service: Ad Request,0.804510911,0.823935132,0.8109914598,0.005885189091153204,1
Payment Service: Charge Request,0.804978895,0.81855881,0.8076746016999999,0.00374738856597716,1
Email Service: Send Order Confirmation Request,0.898640747,1.239379869,1.0463517565,0.09893884878632804,1
Product Catalogue Service: Empty Request,0.801511819,0.807085791,0.8025763571000001,0.0015888055941010173,1
Prouduct Catalogue Service: Get Product Request,0.801235239,0.803375384,0.8016961698999999,0.0006796483737080958,1
Product Catalogue Service: Search Product Request,0.801367257,0.804156837,0.8018590883,0.0008088098301577419,1
Recommendation List Service: Recommendation Request,4.3315e-05,18.892983094999998,3.6472692953999997,5.244763713449236,0.4
Checkout Service: Place Order Request,8.229343324,9.103109061,8.402915576,0.24700118196976634,1
Shipping Service: Get Quote Request,0.801372848,0.8039403,0.8022115675999999,0.0008406146897358242,1
Shipping Service: Ship Order Request,0.801406868,0.802973593,0.8019493041000001,0.00045157083305910915,1
Currency Service: Currency Conversion Request,0.802404387,0.871391283,0.8108265615000001,0.02023552089727828,1
Currency Service: Empty Request,0.802155183,0.805831392,0.8034265065999999,0.0009859141824709898,1
Cart Service: Add Item Request,0.803010641,0.951053111,0.8204331741,0.04370934323258772,1
Cart Service: Get Cart Request,0.801719675,0.806216088,0.8030874781000001,0.0013513909101750172,1
Cart Service: Empty Cart Request,0.801910122,1.336344032,0.8571572230000001,0.1597368457610725,1
Ad Service: Ad Request,0.805299985,0.829341843,0.8118472179000001,0.007445951111880543,1
Payment Service: Charge Request,0.803188278,0.814294847,0.8048912832999999,0.003192698639171219,1
Email Service: Send Order Confirmation Request,0.914088587,1.415693426,1.1086984265000002,0.17726983191053267,1
Product Catalogue Service: Empty Request,0.801282924,0.801663653,0.8014628979000001,0.00012917474404575138,1
Prouduct Catalogue Service: Get Product Request,0.800996186,0.801444696,0.8011773434,0.00013343540419558748,1
Product Catalogue Service: Search Product Request,0.801015977,0.801449367,0.8012694530000001,0.00014612982632027509,1
Recommendation List Service: Recommendation Request,5.3402e-05,19.249248634,7.028734338800001,7.95493852333952,0.5
Checkout Service: Place Order Request,8.324406931,8.882647063,8.524837895700001,0.141301404620787,1
Shipping Service: Get Quote Request,0.801241314,0.804073023,0.8024630576000001,0.0008030992871658199,1
Shipping Service: Ship Order Request,0.801497387,0.80303037,0.8018308321,0.0004218314656917968,1
